y,x1,x2,x3,x4,x5
389.74,0.296,25.2,2.5,85,51
367.65,0.251,24.2,2.5,88,49
375.76,0.256,24.2,2.5,88,49
373.27,0.261,24.4,2.5,88,49
373.21,0.261,24.4,2.5,88,49
366.4,0.249,24.8,2.5,103,48
366.4,0.249,24.8,2.5,103,48
372.84,0.252,24.8,2.5,103,48
372.84,0.252,24.8,2.5,103,48
372.84,0.252,24.8,2.5,103,48
372.84,0.252,24.8,2.5,103,48
372.84,0.252,24.8,2.5,103,48
372.84,0.252,24.8,2.5,106,50
377.6,0.269,24.3,2.5,97,48
377.6,0.269,24.3,2.5,97,48
380.8,0.272,24.7,2.5,97,48
383.4,0.272,24.3,2.5,97,48
378.3,0.266,24.3,2.5,95,58
380.7,0.284,23.9,2.5,95,58
394.6,0.3,22.8,2.5,95,58
373.6,0.262,24.3,2.5,97,65
383.5,0.292,23.3,2.5,97,65
380.6,0.278,24.3,2.5,95,70
386.18,0.287,23.3,2.5,95,56
386.64,0.287,23.3,2.5,95,56
406.65,0.322,22.6,2.5,95,56
389.95,0.291,25.2,2.5,89,47
408.08,0.323,23.6,2.5,89,47
446.95,0.338,21.2,2.5,89,47
449.89,0.338,21.5,2.5,89,47
424,0.343,22.2,2.5,91,50
418.34,0.34,22.2,2.5,96,50
379.5,0.264,24.3,2.5,107,50
373.6,0.262,24.3,2.5,110,74
384.1,0.279,23.5,2.5,110,74
384.1,0.279,23.5,2.5,110,74
373.6,0.26,25,2.5,101,77
373.6,0.26,25,2.5,101,77
373.1,0.262,24.9,2.5,101,76
373.1,0.265,25,2.5,108,75
402.39,0.308,21.5,2.5,108,75
377.9,0.27,25,2.5,112,61
373.8,0.267,24.9,2.5,112,61
373.8,0.267,24.9,2.5,112,61
373.8,0.267,24.9,2.5,112,61
375.58,0.26,24.3,2.5,97,73
375.58,0.26,24.3,2.5,97,73
375.6,0.26,24.3,2.5,97,73
374.15,0.26,24.3,2.5,100,76
383.97,0.275,23.5,2.5,100,76
382.73,0.275,23.5,2.5,100,76
378.7,0.264,24.9,2.5,107,74
380.7,0.274,23.7,2.5,107,74
380.7,0.274,23.7,2.5,107,74
384.69,0.281,23.6,2.5,107,67
384.69,0.281,23.6,2.5,107,67
382.27,0.281,23.6,2.5,107,67
420.44,0.346,22.3,2.5,107,67
383.97,0.275,23.5,2.5,103,67
384.7,0.278,23.6,2.5,103,67
382.27,0.281,23.6,2.5,103,71
384.7,0.281,23.6,2.5,103,71
369.3,0.25,24.6,2.5,96,51
390.9,0.3,23,2.5,96,51
395.9,0.298,23,2.5,96,51
381.39,0.278,24,2.5,111,76
381.5,0.278,24,2.5,111,76
381.5,0.278,24,2.5,111,76
379.99,0.278,24,2.5,111,76
385.58,0.288,23.1,2.5,111,76
386.23,0.288,23,2.5,111,76
380.51,0.28,23.4,2.5,109,78
385.65,0.285,23.4,2.5,109,78
385.52,0.285,23.1,2.5,109,78
385.66,0.28,23.4,2.5,109,78
385.53,0.288,23.1,2.5,112,75
387.17,0.29,22.7,2.5,115,78
387.14,0.29,22.7,2.5,115,78
387.15,0.29,22.7,2.5,115,78
387.19,0.29,22.7,2.5,115,78
388.85,0.289,22.9,2.5,111,79
388.83,0.289,22.9,2.5,111,79
404.78,0.31,22.5,2.5,111,79
393.9,0.295,22.3,2.5,96,49
393.9,0.295,22.3,2.5,96,49
365.07,0.267,23.9,2.5,60,55
379.68,0.295,23.6,2.5,60,55
382.04,0.295,23.6,2.5,60,55
380.56,0.295,23.6,2.5,60,55
379.23,0.295,23.6,2.5,60,55
379.23,0.295,23.6,2.5,60,55
383.6,0.295,23.6,2.5,60,55
368.03,0.267,23.9,2.5,63,57
366.9,0.267,23.9,2.5,63,57
366.82,0.267,24.2,2.5,62,58
382.12,0.298,22.9,2.5,60,51
382.99,0.295,23.1,2.5,60,51
385.36,0.295,23.1,2.5,60,51
385,0.301,22.6,2.5,60,51
385.79,0.301,22.7,2.5,60,51
391.72,0.319,22.7,2.5,60,51
393.2,0.316,22.6,2.5,60,51
393.2,0.316,22.6,2.5,60,51
383.59,0.32,23.5,2.5,33,47
383.59,0.317,23.3,2.5,33,47
383.59,0.319,23.6,2.5,33,47
383.6,0.317,23.3,2.5,33,47
383.59,0.32,23.5,2.5,33,47
383.59,0.319,23.6,2.5,33,47
377.76,0.293,23.5,2.5,63,52
381.32,0.293,23.5,2.5,63,52
381.35,0.296,23.5,2.5,63,52
381.31,0.296,23.5,2.5,62,55
381.29,0.296,23.5,2.5,62,55
384.53,0.31,23.3,2.5,47,60
384.76,0.31,23.3,2.5,47,60
382.17,0.307,23.3,2.5,57,64
383.84,0.307,23.3,2.5,57,64
378.84,0.307,23.3,2.5,62,65
382.78,0.307,23.3,2.5,62,65
380.51,0.303,23.3,2.5,62,65
380.26,0.301,23.3,2.5,68,71
380.27,0.301,23.3,2.5,68,58
382.37,0.3,23.5,2.5,68,58
381.08,0.3,23.5,2.5,65,56
380.98,0.3,23.5,2.5,64,56
380.98,0.3,23.5,2.5,64,56
383.7,0.3,23.5,2.5,64,56
380.7,0.293,23.5,2.5,64,56
381.57,0.291,23.2,2.5,63,53
394.6,0.316,22.7,2.5,63,53
390.6,0.316,22.7,2.5,63,53
393.32,0.316,22.7,2.5,60,53
393.32,0.316,22.7,2.5,60,53
392.17,0.319,22.7,2.5,60,53
396.1,0.319,22.7,2.5,60,53
392.87,0.319,22.7,2.5,60,53
395.27,0.319,22.7,2.5,60,53
391.72,0.319,22.7,2.5,60,53
391.72,0.319,22.7,2.5,60,53
389.39,0.316,22.6,2.5,60,53
365.4,0.264,24.4,2.5,79,74
366.8,0.26,24.5,2.5,79,74
366.9,0.26,24.5,2.5,84,78
368.2,0.267,24.5,2.5,68,62
368.2,0.267,24.5,2.5,68,62
383.2,0.297,24,2.5,68,62
383.7,0.297,24,2.5,68,62
383.7,0.297,24,2.5,68,62
383.7,0.297,24,2.5,68,62
383.2,0.297,24,2.5,68,62
370.54,0.265,24.2,2.5,101,79
369.86,0.262,24.1,2.5,101,79
366.7,0.264,24.5,2.5,91,79
371.7,0.268,24.5,2.5,93,72
371.7,0.268,24.5,2.5,93,72
369.9,0.265,24.4,2.5,93,72
366.3,0.262,24.1,2.5,93,72
367.7,0.262,24.1,2.5,96,77
367.7,0.262,24.1,2.5,96,77
378.7,0.275,23.3,2.5,98,78
383.39,0.284,23.2,2.5,98,78
380.29,0.284,23.2,2.5,98,78
380.35,0.284,23.2,2.5,98,78
383.7,0.297,24,2.5,73,69
383.7,0.297,24,2.5,73,69
383.7,0.297,24,2.5,73,69
384.5,0.294,23.8,2.5,73,69
384.5,0.294,23.8,2.5,73,69
384.5,0.294,23.8,2.5,73,69
384.5,0.294,23.8,2.5,73,69
384.5,0.294,23.8,2.5,73,69
384.5,0.294,23.8,2.5,78,75
384.5,0.294,23.8,2.5,78,75
384.5,0.294,23.8,2.5,78,75
381.4,0.291,23.8,2.5,78,75
381.4,0.291,23.8,2.5,78,75
381.4,0.291,23.8,2.5,78,75
381.4,0.291,23.8,2.5,78,75
379.88,0.292,23.5,2.5,95,79
383.71,0.287,23.5,2.5,95,73
383.6,0.289,23.5,2.5,95,73
383.6,0.289,23.5,2.5,95,73
383.6,0.289,23.5,2.5,95,73
383.6,0.289,23.5,2.5,95,76
378.36,0.287,23.5,2.5,95,76
377.3,0.289,23.5,2.5,95,76
379.5,0.287,23.5,2.5,95,76
382.94,0.29,23.5,2.5,94,77
382.27,0.29,23.5,2.5,94,77
382.32,0.29,23.5,2.5,98,73
382.33,0.29,23.3,2.5,98,73
384.38,0.29,23.3,2.5,98,73
381.3,0.29,23.3,2.5,95,77
384.88,0.29,23.3,2.5,95,77
383.22,0.284,23.2,2.5,95,77
384.78,0.284,23.2,2.5,95,77
382.92,0.284,23.2,2.5,95,77
382.92,0.29,23.3,2.5,96,77
384.42,0.284,23.2,2.5,96,77
380.21,0.292,23.5,2.5,98,80
392.69,0.308,22.2,2.5,98,80
390.71,0.308,22.2,2.5,98,80
380.3,0.292,23.5,2.5,95,76
381.31,0.292,23.7,2.5,94,75
384.14,0.292,23.7,2.5,94,75
382.1,0.294,23.5,2.5,93,77
382.1,0.294,23.5,2.5,93,77
392.3,0.313,22.3,2.5,102,79
392.3,0.313,22.3,2.5,102,79
392.3,0.313,22.3,2.5,102,79
395.04,0.31,22,2.5,102,79
392.27,0.313,22.3,2.5,102,79
395.04,0.31,22,2.5,89,72
395.04,0.31,22,2.5,89,72
395.04,0.31,22,2.5,89,72
395.04,0.31,22,2.5,89,72
394.31,0.31,22,2.5,89,72
394.31,0.31,22.1,2.5,89,72
394.31,0.31,22.1,2.5,98,77
394.31,0.31,22.1,2.5,98,77
390.5,0.31,22.1,2.5,98,77
393.11,0.308,22.1,2.5,98,77
369.1,0.26,23.7,2.5,107,80
371.1,0.26,23.7,2.5,107,80
368.8,0.26,23.7,2.5,110,80
368.8,0.26,23.7,2.5,110,80
368.8,0.26,23.8,2.5,113,80
368.8,0.26,23.8,2.5,113,80
367.15,0.254,24,2.5,116,77
367.15,0.254,24,2.5,116,77
366.32,0.256,24.2,2.5,123,72
367.19,0.256,24.2,2.5,123,72
367.14,0.256,24.2,2.5,121,74
365.61,0.256,24.2,2.5,121,74
368.23,0.256,24.2,2.5,121,75
364.6,0.256,24.2,2.5,121,75
364.6,0.256,24.2,2.5,121,75
366.2,0.256,24.2,2.5,119,72
366.2,0.256,24.2,2.5,119,72
366.2,0.256,24.2,2.5,119,72
368.3,0.256,24.2,2.5,119,72
368.3,0.256,24.2,2.5,119,72
364.46,0.258,24,2.5,112,78
368.48,0.258,24,2.5,113,78
366.95,0.258,24,2.5,113,78
368.65,0.257,24,2.5,113,78
370.4,0.253,24,2.5,115,72
370.4,0.253,24,2.5,115,72
368.65,0.253,23.8,2.5,115,72
368.65,0.253,23.8,2.5,115,72
366.93,0.253,23.8,2.5,116,81
368.94,0.253,23.8,2.5,116,81
371.58,0.253,23.8,2.5,114,77
366.97,0.253,23.8,2.5,114,77
366.94,0.253,23.8,2.5,114,77
366.54,0.261,23.9,2.5,114,78
366.57,0.263,24,2.5,114,78
366.57,0.263,24,2.5,114,78
366.57,0.263,24,2.5,114,78
368.2,0.261,23.9,2.5,114,78
366.57,0.263,24,2.5,114,78
368.2,0.261,23.9,2.5,114,78
368.2,0.259,24,2.5,114,78
367.5,0.256,24,2.5,114,78
366,0.26,24,2.5,114,78
365.55,0.26,24,2.5,114,81
367.97,0.26,24,2.5,114,77
370.4,0.26,24,2.5,114,77
370.4,0.257,24,2.5,114,77
370.4,0.265,23.4,2.5,100,73
373.5,0.265,23.4,2.5,102,75
372.4,0.263,23.4,2.5,102,75
372.4,0.263,23.4,2.5,102,75
372.4,0.263,23.4,2.5,102,75
370.1,0.263,23.4,2.5,106,74
370.1,0.263,23.4,2.5,107,72
371.1,0.263,23.4,2.5,107,72
371.1,0.263,23.4,2.5,109,78
375.4,0.268,23.2,2.5,109,78
375.4,0.268,23.2,2.5,109,78
378.5,0.28,23.2,2.5,109,78
379,0.28,23.2,2.5,109,78
379,0.285,23.2,2.5,109,78
362.5,0.256,24.2,2.5,123,78
362.5,0.256,24.2,2.5,123,78
362.5,0.256,24.2,2.5,123,78
362.5,0.256,24.2,2.5,123,78
363.6,0.257,24.2,2.5,98,74
363.6,0.257,24.2,2.5,98,74
362.4,0.254,24.3,2.5,102,81
365.7,0.254,24.5,2.5,107,81
364.8,0.254,24.5,2.5,107,81
364.8,0.254,24.5,2.5,107,81
366.8,0.257,24.2,2.5,115,81
374.5,0.275,23.9,2.5,115,81
374.5,0.275,23.9,2.5,115,81
368.2,0.257,24.2,2.5,115,82
366.5,0.257,24.3,2.5,116,81
366.5,0.257,24.3,2.5,116,81
369.91,0.271,24.1,2.5,115,78
374.24,0.271,23.8,2.5,115,78
372.09,0.268,23.8,2.5,116,82
371.5,0.268,23.8,2.5,116,82
383.4,0.288,23.6,2.5,116,82
383.7,0.288,23.6,2.5,116,82
366.3,0.26,24.2,2.5,115,78
365.7,0.263,24.2,2.5,115,81
369.8,0.269,24,2.5,115,81
369.8,0.269,24,2.5,115,81
369.8,0.257,24.4,2.5,109,77
370.9,0.261,24.2,2.5,114,77
370.9,0.261,24.2,2.5,114,77
373.8,0.277,24,2.5,118,81
373.8,0.277,24,2.5,118,81
373.8,0.277,24,2.5,118,81
379.2,0.277,23.9,2.5,118,81
379.2,0.277,23.9,2.5,118,81
379.2,0.277,23.9,2.5,118,81
379.2,0.277,23.9,2.5,118,81
379.2,0.277,23.9,2.5,118,81
384.37,0.288,23.6,2.5,115,73
386.71,0.29,23.2,2.5,115,73
384.59,0.291,22.7,2.5,109,75
384.78,0.291,22.7,2.5,108,78
369.1,0.261,24.2,2.5,98,76
366.99,0.254,24.3,2.5,107,76
366.21,0.254,24.3,2.5,107,76
368.02,0.26,24.5,2.5,113,78
367.65,0.26,24.5,2.5,113,78
367.64,0.26,24.5,2.5,113,78
370.97,0.26,24.5,2.5,108,80
370.96,0.257,24.5,2.5,108,80
374.44,0.257,24.5,2.5,111,75
374.53,0.268,24.5,2.5,111,75
378.23,0.272,24.3,2.5,107,78
378.24,0.272,24.3,2.5,107,78
378.24,0.272,24.3,2.5,107,78
378.26,0.272,24.3,2.5,107,78
371.2,0.264,24.7,2.5,101,79
373.3,0.264,24.7,2.5,104,81
376.2,0.264,24.4,2.5,104,81
371,0.267,24.6,2.5,102,78
379.86,0.292,23.5,2.5,94,50
379.88,0.292,23.5,2.5,94,50
380.36,0.292,23.5,2.5,94,50
380.36,0.292,23.5,2.5,94,50
379.63,0.292,23.5,2.5,94,50
378.28,0.272,24.3,2.5,104,78
390.68,0.306,22.5,2.5,104,78
390.66,0.309,22.2,2.5,104,78
390.66,0.309,22.2,2.5,104,78
390.66,0.309,22.2,2.5,104,78
391.2,0.309,24.3,2.5,104,78
390.68,0.306,22.5,2.5,104,78
389.13,0.305,22.4,2.5,95,77
389.52,0.305,22.4,2.5,95,77
388.85,0.306,22.2,2.5,101,72
388.82,0.306,22.2,2.5,101,72
388.83,0.302,22.2,2.5,101,72
388.81,0.302,22.2,2.5,101,72
394.65,0.302,22.2,2.5,101,72
394.66,0.302,22.2,2.5,101,72
391.4,0.309,22.1,2.5,105,81
391.19,0.309,22.2,2.5,105,81
392.55,0.309,22.2,2.5,105,81
392.55,0.309,22.2,2.5,105,81
391.19,0.309,22.2,2.5,105,81
389.72,0.309,22.2,2.5,105,81
389.77,0.309,22.2,2.5,105,81
389.77,0.309,22.2,2.5,105,81
382.7,0.309,22.1,2.5,105,81
394.67,0.302,22.2,2.5,99,74
394.67,0.302,22.2,2.5,99,74
392.27,0.305,22.2,2.5,99,74
389.61,0.305,22.2,2.5,99,74
389.61,0.305,22.2,2.5,99,74
393.2,0.305,22.2,2.5,99,74
392.04,0.305,22.2,2.5,99,74
392.04,0.305,22.2,2.5,99,74
392.04,0.305,22.2,2.5,93,77
389.13,0.305,22.4,2.5,93,77
389.13,0.305,22.4,2.5,93,77
395.6,0.319,25.2,2.5,95,48
395.6,0.305,22.4,2.5,95,48
395.6,0.319,25.2,2.5,95,48
395.6,0.319,25.2,2.5,95,48
369.11,0.27,24.7,2.5,81,49
369.08,0.27,24.7,2.5,79,49
369.1,0.27,24.7,2.5,88,48
369.1,0.265,24.7,2.5,88,48
369.1,0.265,24.7,2.5,88,48
373.1,0.267,24.6,2.5,102,81
373.1,0.267,24.6,2.5,104,75
372.79,0.266,24.6,2.5,104,67
372.81,0.266,24.6,2.5,104,67
374.36,0.266,24.6,2.5,104,67
374.4,0.266,24.6,2.5,104,67
373.61,0.266,24.6,2.5,105,78
373.62,0.266,24.6,2.5,105,78
373.2,0.271,24.1,2.5,78,79
375.2,0.271,24.5,2.5,78,79
374.4,0.271,24.5,2.5,86,73
372.6,0.271,24.7,2.5,94,78
372.6,0.271,24.7,2.5,94,78
386.4,0.267,24.6,2.5,94,78
373.62,0.266,24.6,2.5,106,81
373.62,0.266,24.6,2.5,106,81
378.17,0.266,24.6,2.5,110,80
372.6,0.284,24.6,2.5,91,78
372.6,0.284,24.6,2.5,91,78
382.68,0.283,24.3,2.5,112,70
418.32,0.356,22.3,2.5,112,70
421.6,0.365,22,2.5,83,51
374.1,0.271,24.7,2.5,101,60
372.8,0.28,25,2.5,101,60
372.8,0.28,25,2.5,101,60
373,0.28,24.9,2.5,101,60
375.41,0.277,25.2,2.5,108,78
375.3,0.277,25.2,2.5,108,78
389.2,0.304,24.2,2.5,108,78
371.67,0.277,24.8,2.5,109,74
372.12,0.277,24.8,2.5,109,74
372.15,0.277,24.8,2.5,109,74
372.12,0.277,24.8,2.5,107,77
372.12,0.277,25,2.5,107,77
372.3,0.285,25.2,2.5,90,69
372.3,0.285,25.2,2.5,90,69
374.8,0.28,25.2,2.5,90,69
372.3,0.285,25.2,2.5,90,69
374.8,0.28,25.2,2.5,95,71
372.4,0.28,25.2,2.5,98,78
372.4,0.28,25.2,2.5,98,78
372.4,0.28,25.2,2.5,98,78
375.2,0.28,25.2,2.5,98,78
370.7,0.28,25,2.5,104,50
372.7,0.28,24.9,2.5,103,74
373,0.28,24.9,2.5,103,74
372.53,0.277,24.6,2.5,103,51
408.83,0.34,22.6,2.5,103,51
405.64,0.34,22.6,2.5,103,51
446.16,0.413,20.8,2.5,103,51
372.67,0.277,24.8,2.5,100,53
372.24,0.277,24.8,2.5,100,53
372.73,0.277,24.8,2.5,107,72
376.62,0.277,24.8,2.5,107,72
385.64,0.307,24.2,2.5,106,50
390.3,0.319,24.2,2.5,48,49
417.18,0.356,21.6,2.5,106,79
444.24,0.409,20.6,2.5,107,51
355.07,0.241,24.3,2.5,124,79
355.07,0.241,24.3,2.5,124,79
355.07,0.241,24.3,2.5,124,79
368.98,0.272,23.8,2.5,124,79
368.98,0.272,23.8,2.5,124,79
368.98,0.272,23.8,2.5,124,79
394.9,0.308,25,2.5,124,79
394.9,0.308,25,2.5,124,79
394.9,0.308,25,2.5,124,79
394.9,0.308,25,2.5,124,79
394.9,0.308,25,2.5,124,79
369.5,0.277,24,2.5,115,51
372.4,0.28,24,2.5,115,51
372.4,0.28,24,2.5,115,51
369.2,0.277,24,2.5,114,50
369.2,0.277,24,2.5,112,49
371.3,0.28,24,2.5,116,49
370.3,0.28,24,2.5,115,51
374.17,0.284,23.8,2.5,126,76
374.17,0.284,23.8,2.5,126,76
375.69,0.284,23.8,2.5,126,76
375.68,0.293,23.4,2.5,126,76
388.44,0.3,23,2.5,126,76
385.87,0.3,23,2.5,126,76
385.87,0.3,23,2.5,126,76
385.74,0.3,23,2.5,126,76
385.74,0.3,23,2.5,126,76
385.74,0.3,23,2.5,126,76
386.2,0.3,23,2.5,126,76
372.4,0.279,24,2.5,112,50
371,0.279,24,2.5,112,50
374.3,0.285,24,2.5,112,50
373.58,0.28,24.7,2.5,108,81
373.02,0.28,24.7,2.5,108,81
373.59,0.28,24.7,2.5,108,78
379.31,0.282,24.7,2.5,108,78
379.31,0.282,24.7,2.5,108,78
379.31,0.282,24.7,2.5,108,78
379.39,0.28,24.7,2.5,108,78
377.43,0.281,24.7,2.5,121,80
376.41,0.281,24.7,2.5,121,80
377.44,0.281,24.7,2.5,126,80
374.4,0.278,24.5,2.5,126,80
376.2,0.286,24,2.5,103,50
385.2,0.306,22.5,2.5,103,50
374.58,0.28,24,2.5,117,50
374.58,0.28,24,2.5,117,50
393.6,0.315,22.4,2.5,117,50
373.63,0.28,24.9,2.5,106,81
373.58,0.28,24.9,2.5,106,81
373.64,0.28,24.9,2.5,106,81
374.04,0.28,24.7,2.5,106,76
373.06,0.28,24.7,2.5,106,76
380.41,0.281,23,2.5,126,80
382.89,0.286,23,2.5,126,80
383.5,0.296,22.5,2.5,126,80
386.14,0.299,22.5,2.5,126,80
383.62,0.299,22.5,2.5,126,80
392.38,0.304,22.5,2.5,126,80
392.38,0.304,22.5,2.5,126,80
391.6,0.308,25,2.5,126,80
379.31,0.282,24.7,2.5,113,78
379.31,0.282,24.7,2.5,113,78
379.31,0.282,24.7,2.5,113,78
379.31,0.282,24.7,2.5,113,78
379.31,0.282,24.7,2.5,113,78
374.13,0.281,24.7,2.5,113,78
374.13,0.281,24.7,2.5,113,78
374.17,0.281,24.7,2.5,118,78
374.17,0.281,24.7,2.5,118,78
374.17,0.281,24.7,2.5,118,78
374.17,0.281,24.7,2.5,118,78
374.17,0.281,24.7,2.5,118,78
374.17,0.281,24.7,2.5,118,78
374.17,0.281,24.7,2.5,118,78
374.17,0.281,24.7,2.5,118,78
383.2,0.308,22.5,2.5,103,49
409.2,0.351,21.7,2.5,103,49
391.33,0.304,22.5,2.5,128,58
391.61,0.304,22.5,2.5,128,58
391.61,0.304,22.5,2.5,128,58
394.67,0.31,22.6,2.5,128,58
388.62,0.31,22.6,2.5,128,58
393.98,0.31,22.6,2.5,128,58
391.11,0.31,22.6,2.5,120,50
391.83,0.315,22.4,2.5,120,50
412.3,0.351,21.7,2.5,109,50
372.2,0.28,25,2.5,98,76
375,0.277,25,2.5,101,79
375,0.277,25,2.5,101,79
383.6,0.305,23.5,2.5,101,79
372.3,0.275,25,2.5,111,77
372.2,0.272,25,2.5,111,77
372.3,0.275,25,2.5,111,77
369.9,0.272,25,2.5,113,76
373.28,0.28,24.5,2.5,96,63
374.06,0.283,24,2.5,103,51
374.08,0.283,24,2.5,103,51
374.08,0.285,24.1,2.5,103,51
372.2,0.28,24.8,2.5,102,76
372.2,0.28,24.8,2.5,102,76
370.1,0.275,25,2.5,103,76
370.1,0.275,25,2.5,103,76
372.2,0.275,25,2.5,107,81
374.08,0.288,24.1,2.5,105,50
374.08,0.288,24.1,2.5,105,50
374.08,0.288,24.1,2.5,105,50
374.08,0.288,24.1,2.5,105,50
374.08,0.288,24.1,2.5,105,50
379.4,0.297,23.3,2.5,94,52
384.64,0.29,21.9,2.5,99,50
391.72,0.319,22.2,2.5,99,50
387.74,0.309,22.9,2.5,106,49
384.52,0.309,22.9,2.5,106,49
384.51,0.309,22.9,2.5,104,52
383.47,0.309,22.9,2.5,106,49
384.3,0.31,22.7,2.5,106,49
387.62,0.305,21.9,2.5,98,47
387.62,0.305,22.5,2.5,98,47
390.68,0.313,21.5,2.5,96,47
388.74,0.313,21.5,2.5,96,47
393.53,0.319,22.4,2.5,99,50
391.6,0.319,22.4,2.5,99,50
391.6,0.319,22.4,2.5,99,50
391.6,0.319,22.4,2.5,99,50
391.72,0.319,22.2,2.5,99,50
391.72,0.319,22.2,2.5,99,50
391.72,0.319,22.2,2.5,99,50
393.73,0.319,22.6,2.5,101,48
393.73,0.319,22.6,2.5,101,48
393.73,0.319,22.6,2.5,101,46
390.11,0.319,22.4,2.5,101,46
390.11,0.319,22.4,2.5,101,46
390.11,0.319,22.4,2.5,101,46
390.11,0.319,22.4,2.5,101,46
390.11,0.319,22.4,2.5,101,46
390.11,0.319,22.4,2.5,101,46
367.4,0.274,24.1,2.5,84,72
369.9,0.278,24.2,2.5,84,72
365.33,0.27,24.8,2.5,118,78
365.63,0.27,24.8,2.5,118,78
367.58,0.27,24.8,2.5,118,78
367.58,0.27,24.8,2.5,117,79
369.71,0.275,24.8,2.5,117,79
366.92,0.268,25.2,2.5,109,51
366.15,0.268,25.2,2.5,109,51
376.45,0.298,24.8,2.5,109,51
365.76,0.268,25.2,2.5,110,70
365.79,0.268,25.2,2.5,113,75
365.79,0.268,25.2,2.5,113,75
364.7,0.27,25,2.5,117,80
364.7,0.27,25,2.5,117,80
363.6,0.267,25.2,2.5,116,76
372.4,0.278,24.2,2.5,74,55
372.4,0.278,24.2,2.5,74,55
369.4,0.278,24.2,2.5,74,55
369.4,0.278,24.2,2.5,79,65
369.9,0.278,24.2,2.5,79,65
375.76,0.28,24.8,2.5,113,77
371.55,0.28,24.8,2.5,113,77
380.7,0.3,23.9,2.5,113,77
373.15,0.276,25,2.5,112,75
371.24,0.276,25,2.5,112,75
371.25,0.276,25,2.5,112,75
371.15,0.276,25,2.5,112,75
379.84,0.3,24.8,2.5,109,50
385.85,0.3,23.9,2.5,105,79
381.66,0.297,23.9,2.5,105,79
381.66,0.297,23.9,2.5,105,79
385.51,0.302,23.3,2.5,105,79
385.6,0.312,22.2,2.5,76,49
420.1,0.368,21.3,2.5,76,49
385.7,0.31,22.4,2.5,74,50
410.2,0.345,21.4,2.5,78,51
407.9,0.34,21.2,2.5,76,51
421.18,0.302,23.3,2.5,101,50
365.68,0.277,24.7,2.5,104,49
363.33,0.277,24.7,2.5,104,49
368.15,0.271,24.3,2.5,87,79
366.4,0.27,24.8,2.5,101,65
366.46,0.27,24.8,2.5,101,65
372.75,0.276,24.8,2.5,101,65
372.71,0.276,24.8,2.5,101,65
363.36,0.277,24.7,2.5,107,41
363.36,0.277,24.7,2.5,107,41
369.5,0.277,24.7,2.5,104,51
372.46,0.271,24.3,2.5,99,86
370.23,0.277,24.7,2.5,99,86
373.07,0.276,24.8,2.5,105,77
370.46,0.276,24.8,2.5,105,77
372.37,0.276,24.8,2.5,107,50
372.98,0.276,24.8,2.5,107,50
387.34,0.313,23,2.5,107,50
387.38,0.313,23,2.5,107,50
387.5,0.313,23,2.5,107,50
370.9,0.294,24.9,2.5,91,49
374.2,0.291,24.9,2.5,91,49
384.94,0.299,24.7,2.5,91,49
374.2,0.288,24.9,2.5,94,55
374.2,0.288,24.9,2.5,96,69
372.1,0.288,24.9,2.5,96,69
372.2,0.288,24.9,2.5,99,73
372.1,0.288,24.9,2.5,99,73
372.1,0.288,24.9,2.5,98,78
372.1,0.288,24.9,2.5,98,78
372.8,0.273,22.8,2.5,108,56
370.75,0.277,24.7,2.5,101,49
370.81,0.277,24.7,2.5,103,50
387.46,0.313,23,2.5,105,51
421.3,0.378,22.5,2.5,101,50
361.9,0.259,23.3,2.5,108,51
387.74,0.309,22.9,2.5,108,51
365.84,0.259,23.3,2.5,106,67
372.34,0.259,23.3,2.5,106,67
369.2,0.276,23.8,2.5,92,67
369.2,0.276,23.8,2.5,92,67
370.2,0.273,23.8,2.5,84,50
370.2,0.273,23.8,2.5,84,50
411.2,0.349,21.4,2.5,84,50
372.2,0.281,24.1,2.5,86,61
372.2,0.281,24.1,2.5,86,61
373.9,0.281,24.1,2.5,86,61
373.9,0.281,24.1,2.5,91,73
373.9,0.281,24.1,2.5,91,73
374.2,0.281,24.1,2.5,91,73
377.1,0.281,24.1,2.5,95,80
377.1,0.281,24.1,2.5,95,80
369.8,0.273,22.6,2.5,95,80
372.76,0.276,22.1,2.5,108,59
372.8,0.276,22.1,2.5,108,59
372.07,0.276,22.1,2.5,105,69
373.52,0.276,22.6,2.5,105,69
375.36,0.276,22.6,2.5,105,69
380.18,0.295,21.9,2.5,105,69
370.92,0.275,22.4,2.5,90,50
372.32,0.272,22.2,2.5,111,49
374.59,0.272,22.2,2.5,111,49
374.48,0.278,22.2,2.5,107,52
374.78,0.278,22.2,2.5,107,52
373.73,0.276,22.2,2.5,108,44
373.69,0.278,22.2,2.5,108,44
371.4,0.276,22.2,2.5,108,50
384.7,0.295,22.1,2.5,106,78
387.19,0.298,22.1,2.5,106,78
382.4,0.3,21.8,2.5,93,51
382.4,0.3,21.8,2.5,93,51
419.6,0.36,21.5,2.5,93,51
382.4,0.3,21.8,2.5,89,60
363.9,0.26,23.9,2.5,89,60
391.2,0.305,22.6,2.5,103,78
387.13,0.305,22.8,2.5,101,77
387.69,0.305,22.8,2.5,101,77
410.4,0.352,21.8,2.5,95,48
365.7,0.27,24.3,2.5,102,82
366.5,0.262,25.2,2.5,93,78
365.1,0.262,25.2,2.5,93,78
378.5,0.285,24.7,2.5,93,78
382,0.285,24.7,2.5,93,78
365.22,0.275,23.9,2.5,78,52
372.61,0.275,23.9,2.5,78,52
